Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,60,51.585824,54.829665,58.306135,61.960022,65.742834,69.612004,73.528438,77.453261,81.344523,85.154467,88.827786,92.301097,95.503697,98.359467,100.789731,102.716764,104.067651,104.778217,104.796772,104.087477,102.633169,100.437559,97.526730,93.949922,89.779608,85.110886,
 ,65,51.918842,55.347721,59.062030,62.991669,67.076578,71.266303,75.517324,79.789217,84.040576,88.225389,92.290410,96.173832,99.805398,103.107867,105.999648,108.398293,110.224521,111.406449,111.883729,111.611361,110.562974,108.733459,106.140848,102.827401,98.859867,94.328925,
 ,70,51.776397,55.325684,59.226389,63.390432,67.743320,72.224365,76.783866,81.378709,85.967462,90.505813,94.942982,99.219495,103.266532,107.006837,110.357004,113.230860,115.543559,117.216058,118.179605,118.379976,117.781211,116.368696,114.151451,111.163560,107.464689,103.139655,
 ,75,51.026096,54.624270,58.655098,63.008792,67.592962,72.333885,77.173647,82.065116,86.966155,91.834038,96.620810,101.270060,105.715400,109.880686,113.681851,117.030056,119.835788,122.013494,123.486391,124.191090,124.081787,123.133796,121.346271,118.744021,115.378329,111.326743,
 ,80,49.622481,53.193214,57.294648,61.790869,66.567432,71.534315,76.623088,81.781177,86.965035,92.133430,97.241631,102.237082,107.056879,111.627196,115.864538,119.678564,122.976087,125.665816,127.663422,128.896541,129.309390,128.866768,127.557225,125.395294,122.422667,118.708265,
 ,85,47.599461,51.065054,55.177221,59.768761,64.698227,69.855523,75.159197,80.549769,85.981654,91.415124,96.809204,102.116103,107.277589,112.223486,116.872233,121.133275,124.910878,128.108909,130.636115,132.411467,133.369205,133.463292,132.671059,130.995872,128.468720,125.148604,
 ,90,45.057681,48.343914,52.410689,57.053622,62.098442,67.410725,72.893360,78.478585,84.118310,89.774523,95.410722,100.984985,106.445119,111.726101,116.749838,121.427010,125.660616,129.350726,132.399925,134.718976,136.232273,136.882760,136.636057,135.483598,133.444647,130.567092,
 ,95,42.149479,45.191567,49.165440,53.822986,58.950457,64.384496,70.009753,75.749052,81.551618,87.381628,93.208003,98.996011,104.701060,110.264992,115.614905,120.664352,125.316522,129.468898,133.018828,135.869469,137.935652,139.149258,139.463841,138.858260,137.339160,134.942204,
 ,100,39.063025,41.812017,45.658805,50.304689,55.489232,61.015555,66.747885,72.598955,78.515505,84.464649,90.421902,96.361212,102.247340,108.030880,113.646042,119.011083,124.031031,128.602177,132.617724,135.973996,138.576697,140.346756,141.225455,141.178575,140.199374,138.310290,
 ,105,36.006794,38.435097,42.136969,46.756706,51.980205,57.573204,63.378170,69.297725,75.276709,81.286113,87.309286,93.330406,99.325404,105.255632,111.064482,116.676926,122.001675,126.935413,131.368478,135.191313,138.301103,140.608106,142.041290,142.553013,142.122528,140.758183,
 ,110,33.195029,35.298869,38.853407,43.441566,48.690423,54.326236,60.169652,66.113826,72.102476,78.111324,84.132593,90.162039,96.188451,102.185912,108.109131,113.891943,119.448755,124.678431,129.469926,133.708949,137.284975,140.098054,142.064990,143.124557,143.241558,142.409551,
 ,115,30.833974,32.629803,36.042597,40.594526,45.852901,51.505142,57.351324,63.276068,69.222465,75.171264,81.123992,87.088779,93.068549,99.051844,105.006743,110.878138,116.588294,122.040229,127.123212,131.719588,135.712147,138.991426,141.462421,143.050385,143.705436,143.405844,
 ,120,29.107268,30.619695,33.889706,38.388394,43.628977,49.263619,55.073634,60.935519,66.791272,72.625902,78.449630,84.282842,90.143144,96.034764,101.940925,107.819699,113.603433,119.201441,124.505224,129.395372,133.749270,137.448875,140.388001,142.478683,143.656379,143.883812,
 ,125,28.158335,29.401054,32.502589,36.905033,42.080727,47.652028,53.382592,59.139758,64.862490,70.537898,76.183000,81.829162,87.508232,93.240589,99.025877,104.837197,110.619161,116.289609,121.744375,126.864144,131.522432,135.593838,138.961884,141.525987,143.207250,143.952888,


Predictor,24

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,61.000000,60.915975,60.657234,60.205797,59.538162,58.634103,57.487496,56.118091,54.583134,52.987251,51.487886,50.291469,49.633807,49.740299,50.771976,52.778287,55.681091,59.296221,63.376024,67.651020,71.859348,75.763726,79.160024,81.881399,83.800356,84.829925,
 ,5,60.929404,61.087358,61.077359,60.881817,60.474399,59.827623,58.922850,57.761625,56.377316,54.845898,53.294012,51.900948,50.889065,50.496479,50.930742,52.315105,54.651299,57.818166,61.603192,65.746465,69.978396,74.044442,77.718728,80.810799,83.168876,84.681502,
 ,10,60.720717,61.126675,61.380481,61.464834,61.350709,61.003847,60.394023,59.506007,58.351166,56.978673,55.485024,54.019582,52.782099,52.006369,51.925187,52.719691,54.469860,57.130023,60.541016,64.468199,68.644186,72.802019,76.695711,80.111261,82.872083,84.841665,
 ,15,60.383136,61.044071,61.577055,61.964606,62.174782,62.166660,61.899002,61.340956,60.483629,59.351532,58.012877,56.587182,55.247338,54.211483,53.719064,53.988869,55.167207,57.286652,60.255712,63.882297,67.914936,72.082548,76.123008,79.800128,82.912645,85.298668,
 ,20,59.931656,60.854818,61.681829,62.394200,62.956506,63.320961,63.435607,63.254859,62.751102,61.926314,60.822784,59.531843,58.198674,57.019748,56.227877,56.060421,56.712296,58.287004,60.767062,64.017815,67.819312,71.907958,76.012317,79.877304,83.278184,86.027927,
 ,25,59.386538,60.578521,61.712805,62.768745,63.706593,64.471276,65.000225,65.233838,65.127159,64.661632,63.856060,62.775942,61.539840,60.320365,59.335743,58.827182,59.019938,60.074438,62.044515,64.861809,68.352297,72.273407,76.353965,80.325539,83.942644,86.994217,
 ,30,58.772548,60.238113,61.690039,63.104108,64.435225,65.620499,66.586788,67.261134,67.582524,67.513737,67.052431,66.240768,65.172660,63.996921,62.913282,62.156989,61.968323,62.548515,64.013164,66.361619,69.476053,73.148125,77.118273,81.112432,84.868816,88.154565,
 ,35,58.117934,59.858649,61.634311,63.415546,65.150803,66.768844,68.186046,69.316794,70.085275,70.437364,70.351736,69.849606,69.002442,67.936425,66.831422,65.910920,65.418976,65.582825,66.566982,68.433564,71.125558,74.479513,78.259064,82.193761,86.011608,89.461448,
 ,40,57.453135,59.465917,61.565735,63.716405,65.858852,67.913069,69.785170,71.377676,72.601249,73.386521,73.695152,73.529570,72.940915,72.034296,70.969714,69.955834,69.232930,69.042316,69.584324,70.974962,73.217275,76.199443,79.718550,83.517547,87.321577,90.865900,
 ,45,56.809232,59.084917,61.502360,64.016962,66.561183,69.046008,71.367673,73.417730,75.094600,76.315238,77.026049,77.212566,76.907484,76.196417,75.220132,74.171056,73.280876,72.796111,72.941311,73.875990,75.658517,78.231292,81.432643,85.028215,88.748299,92.320278,
 ,50,56.216186,58.738299,61.458882,64.323479,67.255355,70.156441,72.913637,75.408499,77.528471,79.178272,80.290611,80.835742,80.829525,80.339502,79.488043,78.450831,77.448023,76.725007,76.521086,77.029069,78.355622,80.496408,83.335883,86.670348,90.243263,93.780508,
 ,55,55.700972,58.444860,61.445555,64.637565,67.934461,71.229266,74.400189,77.319786,79.865718,81.931774,83.438313,84.341673,84.642218,84.390634,83.691730,82.704387,81.635457,80.724767,80.218972,80.335031,81.219981,82.919237,85.365458,88.391732,91.762162,95.207776,
 ,60,55.285740,58.218236,61.467409,64.955884,68.587272,72.245966,75.802182,79.120427,82.069672,84.533915,86.422317,87.678434,88.288231,88.286538,87.761353,86.854899,85.759639,84.706751,83.944571,83.706423,84.171827,85.430871,87.464110,90.145574,93.266506,96.569664,
 ,65,54.986207,58.065948,61.523862,65.270235,69.198670,73.185295,77.093004,80.779122,84.104882,86.945473,89.199822,90.799638,91.717379,91.972837,91.637828,90.838120,89.751124,88.597175,87.621970,87.068750,87.142171,87.971135,89.581982,91.891924,94.724630,97.840801,
 ,70,54.810485,57.988888,61.608748,65.567995,69.750367,74.024132,78.245472,82.265274,85.937845,89.130381,91.732380,93.664475,94.886345,95.403399,95.271788,94.601038,93.553072,92.335795,91.188951,90.360415,90.073398,90.489523,91.677537,93.598397,96.112159,99.003076,
 ,75,54.758503,57.981336,61.710781,65.832862,70.221804,74.738427,79.232740,83.549807,87.537673,91.056223,93.986188,96.237764,97.758446,98.539795,98.622721,98.100688,97.119837,95.874459,94.595768,93.531956,92.919008,92.945298,93.717783,95.240328,97.412014,100.045496,
 ,80,54.822134,58.031511,61.814381,66.045848,70.591181,75.304204,80.029206,84.605937,88.876717,92.694679,95.932344,98.490000,100.303457,101.350866,101.658240,101.303139,100.415703,99.175702,97.803786,96.544924,95.642847,95.307020,95.677958,96.800467,98.614046,100.963732,
 ,85,54.986004,58.122572,61.900801,66.186415,70.836549,75.698537,80.611363,85.409873,89.931111,94.021915,97.547065,100.397394,102.497447,103.812337,104.353466,104.182621,103.413776,102.211464,100.784143,99.370628,98.218055,97.551723,97.540842,98.268339,99.714367,101.759402,
 ,90,55.228888,58.233985,61.949433,66.233694,70.936895,75.900493,80.958577,85.941451,90.681248,95.018904,98.811858,101.941882,104.322622,105.906477,106.690480,106.720761,106.094999,104.961916,103.516452,101.988838,100.625864,99.663848,99.295807,99.639325,100.714434,102.439150,
 ,95,55.525499,58.343093,61.939202,66.167700,70.873179,75.891997,81.053795,86.184673,91.112176,95.671681,99.713635,103.111099,105.767150,107.621756,108.657803,108.905871,108.447242,107.414366,105.987579,104.386501,102.854331,101.634046,100.937678,100.913565,101.619948,103.013531,
 ,100,55.848457,58.426753,61.849945,65.970492,70.629299,75.658607,80.884147,86.128164,91.213916,95.971523,100.244759,103.898295,106.824934,108.952482,110.249881,110.732260,110.464443,109.562233,108.190475,106.556471,104.897046,103.457907,102.465499,102.094724,102.439612,103.495775,
 ,105,56.170251,58.462926,61.663715,65.627241,70.192948,75.190198,80.441468,85.765541,90.981686,95.915051,100.403030,104.302192,107.495353,109.898404,111.466538,112.199549,112.145764,111.404051,110.123037,108.496285,106.751848,105.134658,103.881226,103.188684,103.183812,103.900470,
 ,110,56.465035,58.432114,61.365949,65.127172,69.556369,74.481537,79.722718,85.095694,90.416057,95.504259,100.191583,104.326773,107.782924,110.464253,112.312406,113.311962,113.494752,112.942496,111.787016,110.206961,108.419568,106.665887,105.188441,104.202233,103.863286,104.242223,
 ,115,56.710164,58.318612,60.946477,64.464385,68.716998,73.532767,78.730316,84.122977,89.523014,94.746451,99.618716,103.980992,107.696906,110.659242,112.796302,114.077594,114.518492,114.183424,113.186959,111.691865,109.902833,108.054310,106.391105,105.141813,104.487839,104.534366,
 ,120,56.887426,58.111516,60.400358,63.638532,67.677995,72.349797,77.472388,82.857326,88.313942,93.654106,98.697644,103.278417,107.250837,110.496495,112.930565,114.507652,115.226755,115.134940,114.329193,112.955632,111.204958,109.302653,107.492440,106.012379,105.065197,104.787802,
 ,125,56.983960,57.805500,59.728530,62.655356,66.448672,70.944601,75.962931,81.314289,86.805529,92.244665,97.446160,102.236792,106.462000,109.992429,112.730355,114.615680,115.631157,115.806498,115.220883,114.003192,112.328955,110.412670,108.493954,106.816446,105.600038,105.010030,


Predictor,25

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,63.790220,63.173495,62.187033,60.890025,59.357313,57.667584,55.885734,54.042082,52.114415,50.020457,47.626161,44.769944,41.297716,37.101873,32.160526,26.582401,20.687540,15.232203,11.962737,12.993419,17.203598,22.165138,26.599996,29.889553,31.698513,
 ,5,63.966435,64.017118,63.663315,62.944068,61.921008,60.672849,59.284314,57.828602,56.345488,54.820899,53.176002,51.272281,48.933661,45.980888,42.270645,37.733687,32.412057,26.507379,20.484100,15.353227,13.085873,15.029102,19.414388,24.140490,28.130232,30.844246,
 ,10,63.863950,64.198236,64.130921,63.701271,62.971428,62.022228,60.943454,59.816969,58.694055,57.572384,56.381152,54.982038,53.188460,50.799016,47.637256,43.590694,38.646264,32.926580,26.745814,20.740145,16.168273,14.933899,17.471052,21.803701,26.158901,29.609516,
 ,15,63.687299,64.349436,64.613107,64.515549,64.116822,63.497417,62.750445,61.966073,61.208548,60.490651,59.754365,58.866820,57.635725,55.841316,53.276868,49.789618,45.317338,39.921149,33.823107,27.472955,21.696360,17.906955,17.599425,20.427590,24.505633,28.351312,
 ,20,63.428157,64.480569,65.137819,65.432309,65.418871,65.174604,64.793567,64.373130,63.991259,63.678677,63.394801,63.017825,62.355285,61.173695,59.239568,56.362713,52.435433,47.465862,41.609160,35.208281,28.868737,23.585893,20.732041,21.162585,24.030713,27.678884,
 ,25,63.075714,64.594723,65.721855,66.481443,66.919626,67.106757,67.135054,67.107423,67.115561,67.210267,67.372590,67.497434,67.398212,66.833172,65.546385,63.313495,59.984332,55.518769,50.016832,43.748953,37.198188,31.125368,26.604695,24.723743,25.672932,28.379191,
 ,30,62.617442,64.687969,66.369397,67.674585,68.637493,69.318424,69.804920,70.203429,70.618771,71.123107,71.722576,72.334084,72.783136,72.825774,72.188736,70.617411,67.922199,64.017968,58.955650,52.948845,46.401340,39.940341,34.434272,30.871503,29.876412,31.117740,
 ,35,62.040003,64.749602,67.071598,69.004073,70.565674,71.803773,72.798682,73.658360,74.499636,75.416454,76.442501,77.521221,78.496185,79.127571,79.130514,78.224731,76.184631,72.882912,68.325039,62.675513,56.278846,49.676810,43.609762,38.943180,36.397834,36.099713,
 ,40,61.330225,64.762872,67.807211,70.443711,72.673231,74.528032,76.079162,77.434202,78.720511,80.053374,81.495343,83.019868,84.493906,85.688024,86.311849,86.064585,84.688598,82.017353,78.013536,72.796773,66.662114,60.089228,53.733752,48.367827,44.703859,43.081571,
 ,45,60.476122,64.706106,68.544185,71.951116,74.908366,77.431710,79.581492,81.463224,83.213044,84.966331,86.814644,88.763656,90.708067,92.434635,93.653648,94.049368,93.336564,91.312734,87.900260,83.176605,77.392508,70.977295,64.524721,58.738629,54.300426,51.641356,
 ,50,59.467907,64.554123,69.241945,73.471167,77.203131,80.436486,83.219911,85.655334,87.885670,90.064462,92.311311,94.665035,97.051277,99.278060,101.062287,102.079062,102.020425,100.651579,97.857221,93.674814,88.313788,82.159331,75.755434,69.753216,64.801385,61.368837,
 ,55,58.298984,64.279830,69.854070,74.939991,79.478707,83.451582,86.894963,89.905733,92.631376,95.241090,97.880604,100.621585,103.422598,106.117081,108.434060,110.045254,110.625143,109.910713,107.751904,104.148275,99.270039,93.461734,87.224160,81.164675,75.901310,71.916200,
 ,60,56.966897,63.855860,70.331085,76.288980,81.650525,86.379768,90.500105,94.101870,97.334706,100.380528,103.408511,106.521805,109.712692,112.843152,115.659199,117.834751,119.032040,118.964260,117.449884,114.452866,110.105993,104.715364,98.742281,92.755366,87.343705,82.990324,
 ,65,55.474244,63.256182,70.623124,77.448479,83.632785,89.122490,93.927244,98.129196,101.877577,105.363765,108.777135,112.250074,115.808289,119.344380,122.625446,125.332806,127.121770,127.686413,126.817396,124.445666,120.668430,115.755031,110.129508,104.324547,98.901159,94.336009,
 ,70,53.829554,62.457615,70.682332,78.350955,85.342187,91.583980,97.071098,101.875680,106.143846,110.073003,113.869083,117.690775,121.595972,125.508956,129.221153,132.425987,134.777012,135.954007,135.723785,133.987237,130.808059,126.420417,121.212649,115.683117,110.364966,105.723581,
 ,75,52.048148,61.441204,70.464921,78.933575,86.700860,93.674410,99.832495,105.235213,110.022803,114.395172,118.570937,122.731645,126.965336,131.228082,135.338005,139.004710,141.884890,143.648873,144.043830,142.943884,140.381602,136.557675,131.826093,126.651940,121.540353,116.941741,
 ,80,50.152980,60.193461,69.932866,79.140224,87.638573,95.312229,102.120815,108.110156,113.411802,118.224649,122.776011,127.266496,131.811613,136.398470,140.873376,144.965494,148.339157,150.659999,151.659906,151.189822,149.253900,146.021316,141.813118,137.061989,132.244815,127.794115,
 ,85,48.175470,58.707485,69.055282,78.923038,88.094363,96.425862,103.855769,110.413207,116.218251,121.465346,126.386518,131.197428,136.037867,140.924473,145.732377,150.212946,154.042152,156.885492,158.463982,158.609210,157.299962,154.676179,151.027576,146.755391,142.308114,138.098068,
 ,90,46.156258,56.983993,67.809513,78.243532,88.017695,96.954924,104.968678,112.068786,118.361106,124.032331,129.315300,134.436624,139.556813,144.719882,149.829626,154.661491,158.906519,162.234322,164.359416,165.098020,164.406894,162.399356,159.335707,155.586910,151.573167,147.684840,
 ,95,44.145773,55.032328,66.182011,77.073398,87.369258,96.851045,105.403382,113.014034,119.771992,125.853074,131.487190,136.907798,142.292317,147.709445,153.090749,158.236865,162.856706,166.627852,169.262548,170.565710,170.475651,169.082007,166.617924,163.425590,159.897358,156.400412,
 ,100,42.204343,52.871498,64.169079,75.395073,86.121473,96.078408,105.116839,113.199521,120.396026,126.868393,132.840072,138.547358,144.180616,149.830113,155.453632,160.877367,165.830229,170.001142,173.104069,174.936682,175.422593,174.630995,172.770498,170.156384,167.154016,164.106723,
 ,105,40.401405,50.531320,61.777556,73.202120,84.258781,94.614049,104.079491,112.589701,120.192384,127.033136,133.325680,139.305292,145.171278,151.032029,156.869424,162.534863,167.778692,172.304007,175.830148,178.151495,179.180807,178.970318,177.707061,175.681690,173.233887,170.683020,
 ,110,38.813157,48.053746,59.025561,70.499508,81.777754,92.447943,102.275408,111.163147,119.134640,126.316634,132.910147,139.145810,145.227901,151.279276,157.303296,163.175553,168.668565,173.501829,177.403304,180.167836,181.701183,182.042291,181.359893,179.922703,178.046507,176.027186,
 ,115,37.517907,45.494392,55.943436,67.303861,78.687078,89.582936,99.702248,108.912582,117.210889,124.702918,131.574327,138.047746,144.328584,150.550374,156.734950,162.780488,168.481716,173.576116,177.803023,180.961212,182.953216,183.808472,183.680968,182.820547,181.521392,180.056952,
 ,120,36.588710,42.924171,52.575090,63.643799,75.007449,86.034517,96.371038,105.844716,114.423666,122.190730,129.313887,136.004731,142.466147,148.838533,155.158895,161.345836,167.215672,172.524791,177.026097,180.525374,182.925533,184.250313,184.642714,184.337161,183.609004,182.710920,
 ,125,36.083856,40.430685,48.980024,59.560509,70.771457,81.830474,92.305791,101.979907,110.789671,118.793321,126.139181,133.025127,139.648124,146.151677,152.584460,158.882897,164.883642,170.362224,175.086692,178.872459,181.626138,183.369514,184.238509,184.455899,184.281460,183.949359,


Predictor,26

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,65.000000,64.867719,64.529552,64.142074,63.905042,63.985257,64.446182,65.215459,66.106904,66.885058,67.342195,67.360138,66.941708,66.206694,65.352984,64.590039,64.063246,63.798849,63.696881,63.577408,63.258344,62.632056,61.714926,60.655986,59.699276,59.104213,
 ,5,64.818624,65.115986,65.147061,64.982677,64.786431,64.755438,65.042189,65.686986,66.592917,67.556360,68.336987,68.735748,68.654064,68.120190,67.278277,66.341726,65.520426,64.944162,64.614345,64.409218,64.141417,63.640629,62.827346,61.753736,60.599978,59.623384,
 ,10,64.307268,65.002405,65.460113,65.646611,65.645265,65.626596,65.784223,66.254997,67.055131,68.063521,69.061047,69.805686,70.110802,69.900884,69.231909,68.272657,67.249906,66.370056,65.743358,65.344549,65.031358,64.612643,63.933998,62.946683,61.738244,60.515743,
 ,15,63.556690,64.548394,65.414052,66.021180,66.349693,66.496162,66.637911,66.963951,67.593928,68.519047,69.594667,70.588532,71.260463,71.440096,71.078251,70.260342,69.179192,68.071938,67.137012,66.461254,65.991505,65.567018,64.996941,64.146773,63.000482,61.679531,
 ,20,62.693967,63.835822,65.018685,66.041255,66.781433,67.234186,67.510050,67.792805,68.265374,69.028398,70.047249,71.154766,72.108363,72.673538,72.700086,72.168076,71.193397,69.991434,68.805827,67.822164,67.100258,66.558597,66.020750,65.300541,64.287058,62.998106,
 ,25,61.850365,62.987712,64.346235,65.704798,66.865266,67.717793,68.273967,68.658942,69.062217,69.658719,70.528108,71.609294,72.714056,73.592718,74.020522,73.871207,73.156563,72.023217,70.706719,69.452596,68.428495,67.664070,67.049875,66.397314,65.529420,64.362105,
 ,30,61.126057,62.137535,63.514554,65.073634,66.587105,67.862143,68.803316,69.440433,69.913623,70.416866,71.114756,72.063926,73.176511,74.245189,75.016849,75.280683,74.937955,74.034080,72.745846,71.325639,70.015617,68.960383,68.156988,67.469426,66.701084,65.688746,
 ,35,60.562148,61.393705,62.658120,64.259323,65.997649,67.640966,69.004219,70.008716,70.703943,71.244912,71.828282,72.605616,73.608527,74.722502,75.723613,76.359330,76.437050,75.888816,74.794904,73.360776,71.851431,70.499904,69.422885,68.583251,67.820796,66.935553,
 ,40,60.130046,60.809379,61.892699,63.396105,65.201022,67.093123,68.838177,70.261608,71.303801,72.035074,72.624681,73.269586,74.105364,75.136827,76.223465,77.127788,77.602164,77.476380,76.716075,75.436851,73.870407,72.289303,70.911382,69.821039,68.946442,68.106505,
 ,45,59.742331,60.368102,61.283292,62.606126,64.329931,66.314156,68.331558,70.148455,71.603614,72.658713,73.405637,74.026614,74.716024,75.590364,76.626220,77.658352,78.439270,78.730765,78.389018,77.415522,75.960818,74.279442,72.645719,71.256167,70.159226,69.248987,
 ,50,59.280574,59.990922,60.826218,61.965933,63.511828,65.433881,67.570174,69.682561,71.540809,72.999950,74.044939,74.789430,75.426722,76.145278,77.039462,78.056691,79.008917,79.642689,79.733847,79.168668,77.986080,76.370259,74.594221,72.927687,71.539888,70.440634,
 ,55,58.629631,59.561915,60.452250,61.485187,62.834372,64.583859,66.679537,68.938884,71.115162,72.984711,74.421717,75.436051,76.162740,76.803630,77.537607,78.434029,79.410806,80.259671,80.725649,80.603242,79.812086,78.429363,76.670602,74.822050,73.142062,71.767095,
 ,60,57.707797,58.962301,60.049407,61.105668,62.321030,63.862261,65.793981,68.037162,70.389705,72.598928,74.451032,75.842130,76.808211,77.504636,78.138694,78.875841,79.757897,80.673622,81.397765,81.678566,81.333648,80.318724,78.749189,76.868645,74.970528,73.294918,
 ,65,56.486153,58.102104,59.496440,60.720883,61.925860,63.306675,65.021391,67.113033,69.476905,71.892716,74.104836,75.912737,77.237019,78.140462,78.797069,79.415962,80.145269,80.997228,81.832551,82.412836,82.494455,81.922338,80.690329,78.951055,76.971936,75.046909,
 ,70,54.994866,56.941813,58.695745,60.208431,61.549496,62.884647,64.413593,66.283080,68.512099,70.969767,73.419451,75.605915,77.345358,78.585109,79.414837,80.024835,80.622038,81.333458,82.140324,82.877176,83.296804,83.168685,82.368837,80.930507,79.041601,76.988177,
 ,75,53.317147,55.501066,57.597295,59.463854,61.069863,62.505644,63.952720,65.613239,67.619318,69.963402,72.488321,74.943471,77.077677,78.727266,79.868147,80.616332,81.175421,81.745857,82.430017,83.177413,83.799046,84.043660,83.698718,82.674565,81.044276,79.028080,
 ,80,51.573001,53.854642,56.209802,58.426763,60.376591,62.049565,63.558811,65.101155,66.878202,69.003619,71.440945,74.007195,76.440735,78.498360,80.039792,81.070880,81.732758,82.238776,82.778420,83.426342,84.100423,84.591473,84.649238,84.083823,82.842484,81.037622,
 ,85,49.895865,52.117698,54.598899,57.094560,59.399198,61.401261,63.115540,64.679161,66.302606,68.183048,70.411595,72.920911,75.503366,77.889791,79.849031,81.267219,82.180931,82.754519,83.207021,83.712497,84.315347,84.902749,85.249316,85.110986,84.324792,82.876735,
 ,90,48.406520,50.423193,52.874043,55.522982,58.123448,60.480590,62.504330,64.236643,65.838795,67.532162,69.504848,71.821274,74.381861,76.956285,79.271839,81.113567,82.396669,83.188596,83.674328,84.074128,84.542315,85.091205,85.579046,85.768785,85.427743,84.423667,
 ,95,47.190129,48.895683,51.166910,53.814855,56.594407,59.261434,61.636012,63.653175,65.383906,67.012653,68.767877,70.823448,73.213216,75.804782,78.347880,80.570697,82.278557,83.417922,84.086577,84.486883,84.835588,85.263267,85.749109,86.125031,86.147257,85.599531,
 ,100,46.282679,47.627197,49.605264,52.099685,54.907282,57.777442,60.472481,62.831427,64.817470,66.531499,68.179075,69.991014,72.121514,74.570468,77.173011,79.662474,81.772682,83.333135,84.323184,84.869680,85.188531,85.488079,85.871628,86.285061,86.537321,86.383120,
 ,105,45.670779,46.661674,48.287829,50.507805,53.188411,56.115149,59.035272,61.721387,64.035122,65.970197,67.657330,69.320050,71.186051,73.384405,75.878405,78.472084,80.886636,82.866447,84.268763,85.106807,85.534493,85.776923,86.029159,86.364320,86.695702,86.813302,
 ,110,45.303859,45.992571,47.266750,49.144436,51.569954,54.396634,57.401180,60.331876,62.975248,65.218763,67.088305,68.743348,70.421236,72.340511,74.599927,77.124488,79.689533,82.008998,83.842778,85.078992,85.765001,86.079053,86.250687,86.456989,86.738713,86.978188,
 ,115,45.113175,45.573556,46.542851,48.070227,50.163345,52.754996,55.686823,58.728886,61.633503,64.204540,66.358083,68.153047,69.775571,71.471756,73.444638,75.758007,78.297986,80.814653,83.020041,84.694377,85.759208,86.295532,86.502528,86.609132,86.770098,86.992480,
 ,120,45.030716,45.337210,46.074551,47.294039,49.038029,51.307468,54.025208,57.022301,60.064056,62.909755,65.383826,67.433269,69.150061,70.743918,72.463860,74.490998,76.850310,79.389670,81.838265,83.911890,85.415633,86.306362,86.697425,86.804911,86.851984,86.967214,
 ,125,45.003404,45.214626,45.795991,46.779759,48.211660,50.132501,52.538772,55.343840,58.368734,61.375829,64.134300,66.492166,68.429079,70.069238,71.641870,73.392463,75.474005,77.869851,80.391513,82.752482,84.678100,86.002403,86.718724,86.970690,86.986758,86.979186,


Predictor,27

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,63.000000,62.470086,61.001341,58.955534,56.924566,55.680682,56.029179,58.538800,63.279410,69.774368,77.170283,84.448575,90.582965,94.662838,96.022923,94.401049,90.134067,84.388276,79.325579,77.776546,81.804593,91.063331,103.129310,115.114692,124.639476,130.080207,
 ,5,63.113936,62.687255,61.279831,59.219895,57.077733,55.631728,55.741316,58.078285,62.823755,69.570533,77.481137,85.514267,92.592403,97.723589,100.123128,99.359653,95.535375,89.505913,83.104045,79.108271,80.271942,87.385912,98.603372,110.922376,121.624067,128.755610,
 ,10,63.454493,63.126513,61.766738,59.668116,57.376006,55.670649,55.464801,57.543207,62.217854,69.167715,77.578365,86.388197,94.471995,100.763611,104.370711,104.710708,101.676794,95.839559,88.676828,82.702741,80.973152,85.369899,95.023852,107.099133,118.583918,127.168273,
 ,15,64.016557,63.784218,62.460834,60.301646,57.822135,55.796755,55.185891,56.894345,61.387964,68.454962,77.314431,86.886812,96.001513,103.523961,108.464313,110.104515,108.152768,102.927849,95.574031,88.250419,83.969957,85.382832,92.813380,103.987717,115.756960,125.457296,
 ,20,64.787476,64.651561,63.359061,61.124768,58.428097,56.026649,54.916266,56.122854,60.291015,67.349762,76.567933,86.851078,96.984213,105.768518,112.124981,115.213203,114.576552,110.312821,103.270349,95.246039,89.004010,87.548463,92.306344,101.928570,113.410223,123.803021,
 ,25,65.742184,65.709905,64.451946,62.140146,59.211230,56.392173,54.694674,55.256521,58.923952,65.808473,75.254394,86.157745,97.258846,107.297031,115.110691,119.747826,120.603217,117.578940,111.264483,103.124334,95.594324,91.701365,93.657543,101.199384,111.806967,122.408063,
 ,30,66.838592,66.925737,65.717870,63.342220,60.186884,56.933341,54.582721,54.361012,57.329655,63.833931,73.333980,84.727045,96.707555,107.953349,117.224970,123.467549,125.940315,124.369465,119.116438,111.351447,103.175518,97.445156,96.792539,101.952097,111.164959,121.471646,
 ,35,68.014626,68.246724,67.117799,64.710196,61.359288,57.687430,54.654703,53.535113,55.599049,61.480772,70.817045,82.527845,95.260837,107.630362,118.321797,126.184305,130.352142,130.391174,126.458856,119.465715,111.201278,104.267730,101.429182,104.172500,111.614771,121.160055,
