Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,70,61.516795,66.035452,68.943863,70.188710,69.885990,68.342453,66.066182,63.747070,62.169125,62.019565,63.639523,66.881224,71.195312,75.861307,80.192442,83.647808,85.874293,86.713771,86.194935,84.515282,82.011253,79.110699,76.261656,73.838823,72.047141,70.861203,
 ,75,60.947689,65.711409,68.951844,70.575089,70.654229,69.451802,67.432614,65.250127,63.672070,63.408508,64.869453,67.996452,72.307740,77.107928,81.699835,85.512230,88.153426,89.424934,89.316759,87.991720,85.757986,83.024797,80.235726,77.779592,75.894733,74.600991,
 ,80,60.337211,65.255516,68.760542,70.713839,71.141610,70.258183,68.481124,66.423548,64.832721,64.437001,65.712186,68.690539,72.963450,77.866591,82.696229,86.852481,89.905349,91.615431,91.933035,90.985078,89.050165,86.517593,83.824867,81.372798,79.430647,78.061780,
 ,85,59.700330,64.667978,68.357346,70.581994,71.317470,70.725996,69.173915,67.229817,65.615708,65.072754,66.138368,68.936095,73.135807,78.110453,83.153959,87.639809,91.100267,93.254765,94.013150,93.465340,91.859052,89.562105,87.004060,84.595366,82.633650,81.224050,
 ,90,59.054882,63.953875,67.735415,70.162774,71.157550,70.826148,69.479722,67.637937,65.992224,65.290233,66.125786,68.713384,72.806389,77.821381,83.054440,87.854690,91.717514,94.321211,95.534658,95.409838,94.162299,92.136740,89.752707,87.427743,85.485165,84.070020,
 ,95,58.420945,63.123382,66.894231,69.446254,70.644661,70.536669,69.374353,67.623897,65.940405,65.070966,65.659598,68.010505,71.965129,76.990107,82.388340,87.487049,91.745812,94.802101,96.483584,96.803591,95.944312,94.225657,92.054963,89.854176,87.969486,86.583825,
 ,100,57.820014,62.191811,65.840042,68.429904,69.769202,69.843172,68.841081,67.170988,65.445591,64.403723,64.732451,66.823448,70.610351,75.616263,81.155651,86.536364,91.183411,94.693997,96.854634,97.639534,97.196494,95.819014,93.899974,91.862918,90.073955,88.751685,
 ,105,57.273978,61.179489,64.586172,67.119019,68.529569,68.739185,67.870902,66.270004,64.500449,63.284590,63.344476,65.156033,68.748675,73.708298,79.365636,85.011651,90.038105,94.002735,96.651265,97.918608,97.917363,96.913101,95.282008,93.446356,91.789087,90.562048,
 ,110,56.803954,60.111414,63.153224,65.527080,66.932475,67.226380,66.462683,64.919315,63.105001,61.716917,61.503178,63.019733,66.394807,71.283275,77.036664,82.931339,88.327137,92.743354,95.885624,97.649732,98.112538,97.510349,96.200483,94.601052,93.108641,92.005717,
 ,115,56.429028,59.016668,61.569133,63.676049,64.993217,65.314738,64.623211,63.124843,61.266523,59.711170,59.223213,60.433391,63.571221,68.366568,74.195945,80.323034,86.076983,90.939883,94.578357,96.849621,97.794594,97.619210,96.659884,95.327700,94.029625,93.075936,
 ,120,56.165023,57.927546,59.869065,61.596619,62.735934,63.022659,62.367173,60.899933,58.999355,57.284664,56.526059,57.422822,60.307730,64.991465,70.879185,77.223203,83.323025,88.625010,92.758268,95.542467,96.982765,97.253915,96.669568,95.631000,94.552255,93.768438,
 ,125,56.023397,56.878372,58.095076,59.328430,60.193888,60.377088,59.717088,58.265149,56.324600,54.461206,53.439586,54.020315,56.640969,61.198691,67.130168,73.676773,80.109136,85.839622,90.461846,93.759463,95.702511,96.434089,96.243464,95.519439,94.679833,94.081467,


Predictor,12

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,63.944146,63.778380,63.508021,63.141741,62.691257,62.170914,61.597149,60.987844,60.361585,59.736855,59.131192,58.560358,58.037594,57.573001,57.173122,56.840772,56.575125,56.372074,56.224822,56.124644,56.061768,56.026276,56.008972,56.002150,56.000209,
 ,5,63.977665,64.688244,65.274969,65.732718,66.060110,66.259248,66.335372,66.296415,66.152505,65.915389,65.597829,65.212958,64.773658,64.291958,63.778509,63.242162,62.689673,62.125583,61.552255,60.970098,60.377954,59.773627,59.154514,58.518311,57.863734,57.191213,
 ,10,63.912298,65.388286,66.721214,67.897014,68.906181,69.743447,70.407396,70.900027,71.226270,71.393453,71.410749,71.288589,71.038084,70.670463,70.196541,69.626271,68.968378,68.230106,67.417111,66.533489,65.581971,64.564251,63.481467,62.334796,61.126138,59.858875,
 ,15,63.808719,66.050306,68.124950,70.011436,71.694054,73.162116,74.409471,75.434012,76.237164,76.823353,77.199447,77.374190,77.357622,77.160509,76.793798,76.268122,75.593369,74.778342,73.830538,72.756049,71.559607,70.244778,68.814304,67.270590,65.616324,63.855216,
 ,20,63.674667,66.681589,69.493759,72.084786,74.434588,76.528711,78.357743,79.916757,81.204787,82.224289,82.980587,83.481313,83.735828,83.754643,83.548852,83.129598,82.507593,81.692701,80.693628,79.517722,78.170898,76.657712,74.981576,73.145126,71.150733,69.001159,
 ,25,63.520358,67.289614,70.833460,74.122344,77.133457,79.849917,82.260122,84.357196,86.138468,87.604959,88.760858,89.612970,90.170154,90.442736,90.441934,90.179294,89.666162,88.913219,87.930092,86.725073,85.304945,83.674955,81.838916,79.799462,77.558443,75.117458,
 ,30,63.357893,67.881022,72.146847,76.124497,79.789770,83.124319,86.115057,88.753657,91.036104,92.962233,94.535248,95.761212,96.648491,97.207193,97.448573,97.384456,97.026675,96.386563,95.474504,94.299582,92.869337,91.189640,89.264715,87.097289,84.688885,82.040254,
 ,35,63.200522,68.460693,73.432739,78.085845,82.395273,86.341741,89.910989,93.093421,95.883759,98.280663,100.286319,101.905965,103.147379,104.020315,104.535921,104.706145,104.543151,104.058771,103.264011,102.168646,100.780912,99.107309,97.152549,94.919630,92.410047,89.624137,
 ,40,63.061814,69.030976,74.685378,79.994793,84.934139,89.483211,93.626493,97.352985,100.655976,103.532776,105.984357,108.014941,109.631510,110.843265,111.661048,112.096737,112.162643,111.870935,111.233103,110.259509,108.959023,107.338772,105.404025,103.158201,100.603026,97.738807,
 ,45,62.954754,69.591135,75.894211,81.833628,87.383300,92.521517,97.231006,101.498919,105.316729,108.680039,111.588289,114.044384,116.054234,117.626227,118.770653,119.499091,119.823794,119.757080,119.310772,118.495695,117.321274,115.795231,113.923416,111.709771,109.156427,106.263937,
 ,50,62.890850,70.137042,77.044044,83.579027,89.713233,95.422223,100.686032,105.489229,109.820871,113.674352,117.047151,119.940474,122.358815,124.309439,125.801802,126.846928,127.456779,127.643622,127.419431,126.795358,125.781275,124.385439,122.614266,120.472254,117.962039,115.084593,
 ,55,62.879299,70.661132,78.115514,85.202906,91.889107,98.145047,103.946705,109.275052,114.115939,118.459919,122.301975,125.641168,128.480183,130.824811,132.683358,134.066016,134.984203,135.449912,135.475078,135.071016,134.247923,133.014495,131.377663,129.342473,126.912100,124.088012,
 ,60,62.926284,71.152620,79.085852,86.673540,93.872161,100.645449,106.963554,112.802567,118.144171,122.975323,127.287906,131.078322,134.347015,137.097919,139.337857,141.075885,142.322612,143.089517,143.388294,143.230244,142.625741,141.583808,140.111813,138.215297,135.897958,133.161784,
 ,65,63.034471,71.597949,79.929834,87.956843,95.621226,102.876343,109.684366,116.014984,121.844594,127.155703,131.936418,136.179927,139.883962,143.050200,145.683626,147.791844,149.384375,150.471942,151.065777,151.176979,150.815941,149.991884,148.712505,146.983767,144.809845,142.193213,
 ,70,63.202742,71.981434,80.620866,89.017717,97.094272,104.789811,112.056040,118.854518,125.155100,130.934907,136.177530,140.872356,145.013912,148.601199,151.636994,154.127135,156.079767,157.504600,158.412181,158.813213,158.717938,158.135631,157.074201,155.539938,153.537417,151.069547,
 ,75,63.426204,72.286045,81.132128,89.821410,98.249924,106.338751,114.026363,121.264272,128.014428,134.247545,139.941925,145.082534,149.660186,153.670774,157.114504,159.995115,162.319091,164.094874,165.332100,166.040872,166.231109,165.911986,165.091497,163.776153,161.970835,159.678813,
 ,80,63.696461,72.494282,81.437716,90.334818,99.048889,107.478416,115.545647,123.189980,130.363988,137.030906,143.162934,148.739974,153.748614,158.181208,162.035017,165.311361,168.014778,170.152188,171.732085,172.763774,173.256672,173.219700,172.660802,171.586592,170.002162,167.911053,
 ,85,64.002122,72.589085,81.513742,90.527683,99.455243,108.167791,116.568202,124.581562,132.149513,139.226684,145.778326,151.778633,157.209444,162.059146,166.321691,169.995666,173.083380,175.589981,177.522605,178.889556,179.699571,179.961164,179.682091,178.868951,177.526941,175.659780,
 ,90,64.329499,72.554735,81.339348,90.373686,99.437575,108.370806,117.053623,125.394496,133.322503,140.782493,147.731906,154.138570,159.979055,165.237362,169.903782,173.973860,177.447411,180.327574,182.619906,184.331521,185.470305,186.044210,186.060668,185.526144,184.445836,182.823547,
 ,95,64.663433,72.377715,80.897636,89.851388,98.969969,108.057360,116.967874,125.590970,133.841455,141.653180,148.974891,155.767384,162.001456,167.656309,172.718236,177.179451,181.037022,184.291850,186.947714,189.010355,190.486640,191.383812,191.708850,191.467968,190.666260,189.307523,
 ,100,64.988175,72.047495,80.176479,88.945055,98.032820,107.204162,116.284177,125.140829,133.672875,141.801904,149.467056,156.621437,163.229565,169.265455,174.711079,179.555054,183.791462,187.418763,190.438767,192.855670,194.675169,195.903658,196.547539,196.612662,196.103924,195.025023,
 ,105,65.288269,71.557232,79.169238,87.645339,96.613495,105.795393,114.983696,124.022311,132.792076,141.200992,149.177664,156.666836,163.626261,170.024390,175.838580,181.053601,185.660342,189.654631,193.036140,195.807367,197.972699,199.537552,200.507636,200.888337,200.684261,199.898931,
 ,110,65.549378,70.904369,77.875368,85.949854,94.706849,103.823191,113.056035,122.222577,131.183752,139.832580,148.086158,155.880197,163.165200,169.903704,176.068177,181.639326,186.604659,190.957208,194.694362,197.816788,200.327432,202.230625,203.531279,204.234226,204.343698,203.862972,
 ,115,65.759024,70.091118,76.300946,83.863646,92.315608,101.287976,110.499541,119.738029,128.842346,137.689027,146.182642,154.249175,161.831410,168.885635,175.379186,181.288517,186.597601,191.296538,195.380311,198.847642,201.699937,203.940340,205.572878,206.601750,207.030744,206.862828,
 ,120,65.907197,69.124831,74.459114,81.399597,89.450650,98.198624,107.321439,116.574447,125.772206,134.773119,143.468131,151.772777,159.621651,166.964483,173.763264,179.990036,185.625114,190.655564,195.073869,198.876716,202.063891,204.637271,206.599930,207.955364,208.706863,208.857036,
 ,125,65.986835,68.018244,72.370465,78.578785,86.131195,94.572516,103.537787,112.746929,121.987546,131.098068,139.954595,148.461450,156.544563,164.146811,171.224656,177.745612,183.686245,189.030518,193.768352,197.894342,201.406593,204.305662,206.593612,208.273192,209.347146,209.817692,


Predictor,13

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,64.079087,64.311046,64.680434,65.163005,65.727705,66.339055,66.959651,67.552550,68.083378,68.522095,68.844378,69.032640,69.076717,68.974240,68.730723,68.359360,67.880533,67.320994,66.712704,66.091296,65.494171,64.958256,64.517562,64.200691,64.028574,
 ,5,63.992597,64.217300,64.596054,65.113304,65.744496,66.457990,67.217399,67.984040,68.719299,69.386735,69.953848,70.393495,70.684949,70.814642,70.776624,70.572749,70.212619,69.713263,69.098547,68.398277,67.646974,66.882294,66.143087,65.467163,64.888864,64.436643,
 ,10,63.970493,64.345116,64.877087,65.550566,66.340490,67.214447,68.134967,69.061952,69.955024,70.775627,71.488807,72.064642,72.479341,72.716029,72.765268,72.625327,72.302228,71.809563,71.168078,70.404997,69.553055,68.649217,67.733046,66.844742,66.022901,65.302118,
 ,15,63.934006,64.465550,65.159519,65.999521,66.959732,68.006737,69.101797,70.203263,71.268915,72.258062,73.133320,73.862065,74.417548,74.779715,74.935782,74.880556,74.616570,74.154000,73.510385,72.710123,71.783720,70.766757,69.698551,68.620482,67.574007,66.598418,
 ,20,63.883661,64.581064,65.447291,66.465077,67.607549,68.840057,70.122424,71.411353,72.662744,73.833792,74.884759,75.780428,76.491237,76.994120,77.273115,77.319738,77.133173,76.720274,76.095386,75.279977,74.302054,73.195344,71.998196,70.752193,69.500435,68.285533,
 ,25,63.820182,64.693288,65.742401,66.949036,68.284996,69.714195,71.194903,72.682133,74.129936,75.493474,76.730782,77.804214,78.681574,79.336982,79.751498,79.913540,79.819117,79.471900,78.883117,78.071295,77.061804,75.886211,74.581387,73.188358,71.750860,70.313590,
 ,30,63.744489,64.802802,66.044528,67.449629,68.988348,70.623033,72.310362,74.003699,75.655352,77.218605,78.649451,79.908018,80.959698,81.776019,82.335283,82.623019,82.632255,82.363635,81.825388,81.033141,80.009580,78.783927,77.391219,75.871362,74.267926,72.626650,
 ,35,63.657677,64.909004,66.350841,67.961318,69.708962,71.554513,73.453117,75.356621,77.215773,78.982200,80.610092,82.057600,83.287952,84.270321,84.980486,85.401301,85.523009,85.343396,84.867818,84.109082,83.087188,81.828909,80.367212,78.740472,76.991468,75.166127,
 ,40,63.561009,65.010068,66.655991,68.474884,70.433506,72.491055,74.601295,76.714776,78.780945,80.750047,82.574751,84.211507,85.621642,86.772229,87.636755,88.195617,88.436460,88.354379,87.951990,87.239364,86.233842,84.959700,83.447672,81.734304,79.861109,77.873523,
 ,45,63.455898,65.102992,66.952289,68.977789,71.144537,73.410354,75.727868,78.046619,80.315064,82.482380,84.500020,86.323027,87.911100,89.229464,90.249545,90.949485,91.314517,91.337201,91.017534,90.362942,89.388143,88.114893,86.571586,84.792718,82.818180,80.692374,
 ,50,63.343888,65.183743,67.230060,69.454760,71.821335,74.286478,76.801988,79.316728,81.778505,84.135759,86.339046,88.342291,90.103838,91.587307,92.762283,93.604851,94.098001,94.231899,94.004040,93.419280,92.489761,91.234704,89.680087,87.858196,85.807020,83.569507,
 ,55,63.226630,65.247477,67.478129,69.888557,72.440938,75.091142,77.790477,80.487482,83.129652,85.665023,88.043557,90.218347,92.146640,93.790682,95.118426,96.104082,96.728551,96.979736,96.852731,96.349896,95.480828,94.262211,92.717548,90.876784,88.775795,86.455741,
 ,60,63.105865,65.288830,67.684414,70.260851,72.979280,75.795072,78.659379,81.520751,84.326701,87.025161,89.565787,91.901102,93.987496,95.786060,97.263304,98.391732,99.150301,99.524766,99.507907,99.099653,98.307083,97.144335,95.632387,93.798739,91.676974,89.306201,
 ,65,62.983393,65.302245,67.836589,70.553166,73.412364,76.369360,79.375458,82.379513,85.329341,88.173042,90.860219,93.343063,95.577321,97.523131,99.145738,100.416089,101.311330,101.815172,101.918161,101.617840,100.918794,99.832601,98.377663,96.578939,94.467570,92.080390,
 ,70,62.861053,65.282344,67.922764,70.747816,73.717403,76.786761,79.907597,83.029316,86.100268,89.068947,91.885119,94.500849,96.871438,98.956246,100.719412,102.130474,103.164879,103.804388,104.037381,103.859053,103.271506,102.283735,100.911511,99.177159,97.109237,94.742108,
 ,75,62.740690,65.224287,67.932155,70.828809,73.873880,77.022863,80.228051,83.439576,86.606500,89.677888,92.603843,95.336482,97.830826,100.045616,101.944033,103.494330,104.670361,105.452022,105.825581,105.783914,105.326636,104.460127,103.197463,101.558235,99.568279,97.259301,
 ,80,62.624132,65.124129,67.855721,70.782670,73.864510,77.057133,80.313534,83.584692,86.820498,89.970718,92.985932,95.818448,98.423153,100.758308,102.786266,104.474106,105.794187,106.724608,107.249568,107.359641,107.051940,106.330187,105.204680,103.692165,101.815606,99.603866,
 ,85,62.513157,64.979142,67.686725,70.599168,73.676066,76.873799,80.146139,83.444970,86.721088,89.925044,93.007999,95.922564,98.623611,101.069042,103.220491,105.043967,106.510412,107.596186,108.283453,108.560486,108.421865,107.868591,106.908092,105.554137,103.826656,101.751466,
 ,90,62.409470,64.788087,67.421213,70.271932,73.300074,76.462600,79.714097,83.007388,86.294213,89.525963,92.654445,95.632663,98.415571,100.960808,103.229388,105.186331,106.801231,108.048751,108.909037,109.368047,109.417784,109.056448,108.288479,107.124522,105.581288,103.681326,
 ,95,62.314668,64.551424,67.058395,69.798940,72.733376,75.819368,79.012380,82.266200,85.533530,88.766630,91.918009,94.941121,97.791078,100.425336,102.804365,104.892263,106.657325,108.072547,109.116056,109.771464,110.028133,109.881361,109.332469,108.388805,107.063654,105.376062,
 ,100,62.230223,64.271447,66.600915,69.182883,71.978546,74.946495,78.043178,81.223400,84.440854,87.648700,90.800176,93.849237,96.751205,99.463415,101.945846,104.161724,106.078076,107.666240,108.902306,109.767490,110.248431,110.337407,110.032465,109.337468,108.262051,106.821498,
 ,105,62.157449,63.952345,66.054992,68.431389,71.044181,73.853245,76.816226,79.889061,83.026497,86.182632,89.311467,92.367493,95.306280,98.085082,100.663426,103.003688,105.071642,106.836953,108.273637,109.360448,110.081200,110.425015,110.386497,109.965821,109.168738,108.006504,
 ,110,62.097483,63.600158,65.430433,67.557099,69.945034,72.555943,75.349023,78.281558,81.309480,84.387893,87.471614,90.515699,93.475997,96.309702,98.975904,101.436139,103.654908,105.600176,107.243827,108.562066,109.535765,110.150747,110.397992,110.273779,109.779739,108.922838,
 ,115,62.051265,63.222658,64.740503,66.577588,68.702002,71.078020,73.666916,76.427677,79.317638,82.293053,85.309626,88.323029,91.289412,94.165917,96.911198,99.485928,101.853307,103.979546,105.834322,107.391189,108.627954,109.526987,110.075469,110.265580,110.094609,109.564994,
 ,120,62.019522,62.829120,64.001639,65.515103,67.341927,69.449883,71.803035,74.362585,77.087623,79.935774,82.863767,85.827960,88.784836,91.691493,94.506126,97.188516,99.700509,102.006492,104.073843,105.873363,107.379667,108.571522,109.432149,109.949451,110.116182,109.930050,
 ,125,62.002753,62.430012,63.232998,64.396095,65.897192,67.708602,69.798056,72.129660,74.664758,77.362682,80.181403,83.078087,86.009610,88.933032,91.806074,94.587576,97.237968,99.719733,101.997862,104.040295,105.818337,107.307030,108.485498,109.337225,109.850289,110.017522,


Predictor,14

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,63.399308,61.638596,58.840272,55.202646,50.990849,46.522241,42.142586,38.186506,34.916884,32.452178,30.718366,29.470039,28.379470,27.139026,25.527791,23.434421,20.851993,17.860527,14.605995,11.279931,8.102774,5.317565,3.212084,2.134072,1.983015,
 ,5,63.093258,62.776066,61.290475,58.739836,55.307178,51.248288,46.879800,42.558475,38.644147,35.437873,33.100046,31.586255,30.656594,29.967128,29.184048,28.060662,26.465529,24.379326,21.878258,19.113213,16.286964,13.626359,11.339955,9.549578,8.212764,7.113460,
 ,10,60.682020,60.737227,59.639193,57.474651,54.414084,50.706737,46.670605,42.672836,39.091447,36.247969,34.316385,33.252447,32.805383,32.617022,32.340615,31.718129,30.607502,28.979114,26.898833,24.505649,21.985229,19.536983,17.331650,15.462789,13.911767,12.557214,
 ,15,57.617450,58.174241,57.606625,55.987521,53.476440,50.315564,46.819973,43.356572,40.301891,37.969966,36.521076,35.899238,35.852971,36.033194,36.102961,35.807798,35.001595,33.644865,31.790031,29.560705,27.126532,24.672700,22.363561,20.304318,18.513538,16.924807,
 ,20,55.022230,56.174440,56.229756,55.248786,53.378471,50.848198,47.959065,45.060715,42.507494,40.589228,39.450841,39.042538,39.140693,39.430740,39.601092,39.407485,38.701056,37.431469,35.636666,33.425566,30.955762,28.406127,25.944212,23.691345,21.694541,19.919587,
 ,25,53.781632,55.499421,56.136328,55.739782,54.439975,52.445996,50.034748,47.528125,45.252573,43.479026,42.355443,41.863154,41.827493,41.980421,42.039851,41.771501,41.021943,39.728247,37.913075,35.671249,33.150365,30.525790,27.969860,25.617190,23.533409,21.700643,
 ,30,54.015516,56.128331,57.167352,57.164511,56.229810,54.548146,52.369389,49.988365,47.710542,45.801816,44.430359,43.622860,43.261120,43.125173,42.960769,42.540954,41.705408,40.377240,38.563649,36.346277,33.864294,31.290781,28.801946,26.540401,24.579420,22.902501,
 ,35,55.023141,57.306331,58.521309,58.683341,57.881934,56.278868,54.100284,51.620384,49.133347,46.911192,45.151500,43.930667,43.186419,42.743418,42.370943,41.845551,40.997475,39.734886,38.049965,36.012481,33.754300,31.445498,29.261383,27.341851,25.751694,24.458921,
 ,40,55.792804,58.070009,59.286775,59.443239,58.611354,56.934267,54.620641,51.931965,49.159832,46.589961,44.453404,42.875471,41.844697,41.222767,40.794467,40.333213,39.655569,38.652973,37.302305,35.661114,33.851503,32.033722,30.369469,28.978530,27.900578,27.080006,
 ,45,55.590316,57.782189,58.924880,59.006927,58.087570,56.297513,53.835371,50.958182,47.962963,45.154996,42.800174,41.067819,39.986070,39.438439,39.210003,39.059384,38.782607,38.251096,37.424285,36.343889,35.115229,33.877911,32.767906,31.877102,31.222660,30.739658,
 ,50,54.279227,56.408082,57.503206,57.545673,56.587410,54.753304,52.239566,49.306816,46.264489,43.440840,41.132972,39.540721,38.709213,38.518040,38.731791,39.082861,39.343381,39.365331,39.091444,38.546685,37.817366,37.021488,36.273512,35.649731,35.163890,34.762037,
 ,55,52.364077,54.534495,55.690171,55.808371,54.938360,53.204712,50.807117,48.014855,45.151779,42.564403,40.565770,39.359956,38.978697,39.275047,39.985548,40.821346,41.540757,41.985826,42.089640,41.865851,41.387766,40.760651,40.090262,39.452576,38.871949,38.314495,
 ,60,50.780792,53.134229,54.492632,54.831059,54.197869,52.718802,50.597262,48.108439,45.582304,43.367418,41.769344,40.973013,40.985187,41.638812,42.661031,43.761637,44.699668,45.315861,45.538769,45.375039,44.890413,44.184692,43.363260,42.509147,41.661476,40.806291,
 ,65,50.402735,53.047901,54.714490,55.372822,55.067009,53.919225,52.129543,49.968723,47.758944,45.835564,44.486390,43.880276,44.018252,44.740751,45.789419,46.886636,47.797250,48.361001,48.500989,48.216793,47.568097,46.651984,45.576285,44.432426,43.272949,42.099545,
 ,70,51.437604,54.400757,56.396216,57.383089,57.393989,56.539299,55.006605,53.052881,50.985197,49.124532,47.750546,47.037413,47.007612,47.532195,48.380252,49.289959,50.029433,50.433007,50.414446,49.963893,49.134121,48.019470,46.729921,45.363536,43.982288,42.597300,
 ,75,53.227485,56.467749,58.746865,60.005738,60.258487,59.597016,58.190791,56.279853,54.157626,52.139038,50.511450,49.474915,49.092781,49.279659,49.836812,50.516504,51.085104,51.365896,51.258581,50.740529,49.855383,48.692885,47.362663,45.965393,44.566520,43.179122,
 ,80,54.657567,58.117216,60.623116,62.093272,62.519017,61.970398,60.597096,58.623309,56.333768,54.046714,52.070152,50.643964,49.883856,49.754287,50.088995,50.649931,51.195044,51.529788,51.534055,51.167843,50.461676,49.496479,48.376320,47.197931,46.022731,44.858473,
 ,85,54.731198,58.370015,61.071950,62.729827,63.310302,62.860534,61.510808,59.471907,57.024765,54.498213,52.229591,50.506799,49.503168,49.233257,49.558015,50.240023,51.018815,51.673188,52.056116,52.104253,51.829267,51.297083,50.599516,49.822840,49.019434,48.189585,
 ,90,52.926651,56.730321,59.633849,61.503818,62.281514,61.991157,60.744590,58.741430,56.262457,53.651702,51.280215,49.485958,48.497048,48.368949,48.975651,50.065349,51.347128,52.565204,53.540637,54.182972,54.481414,54.483401,54.265937,53.904499,53.445364,52.887695,
 ,95,49.326247,53.294225,56.429980,58.572404,59.636501,59.623225,58.626276,56.835017,54.531233,52.074564,49.867434,48.290062,47.610212,47.903514,49.036926,50.731331,52.661253,54.538045,56.154503,57.396368,58.232939,58.695774,58.850896,58.768926,58.498143,58.046012,
 ,100,44.612218,48.720854,52.110842,54.588683,56.039721,56.439059,55.859988,54.479023,52.574939,50.515702,48.722113,47.596353,47.420710,48.269243,49.992534,52.288961,54.811354,57.251844,59.385620,61.081910,62.295282,63.045969,63.394056,63.411227,63.154292,62.645404,
 ,105,39.941652,44.074803,47.671245,50.492455,52.384393,53.288250,53.249134,52.421735,51.069916,49.553298,48.288893,47.676135,47.993024,49.308886,51.472138,54.181610,57.089704,59.884021,62.330565,64.286456,65.694077,66.564426,66.953981,66.938159,66.585063,65.934014,
 ,110,36.579132,40.460241,44.080151,47.134733,49.412288,50.804292,51.312818,51.055058,50.262010,49.264505,48.455310,48.217150,48.824347,50.359014,52.694068,55.553083,58.603783,61.536843,64.111580,66.173147,67.651166,68.546890,68.912928,68.828356,68.372468,67.601490,
 ,115,35.193242,38.436520,41.773221,44.827394,47.312704,49.052426,49.987737,50.180908,49.813003,49.170647,48.612183,48.503664,49.128744,50.604614,52.851388,55.633222,58.640645,61.568992,64.169619,66.273572,67.795595,68.725313,69.109713,69.029690,68.573671,67.812458,
 ,120,35.334784,37.629437,40.372679,43.152125,45.610354,47.493215,48.668324,49.130470,48.999884,48.511441,47.987146,47.782103,48.202408,49.417063,51.408034,53.988606,56.874330,59.763465,62.396238,64.586399,66.230998,67.305407,67.848199,67.938813,67.670893,67.125329,
 ,125,35.876980,37.070899,38.997970,41.271311,43.489049,45.324259,46.566938,47.138469,47.093395,46.612475,45.982490,45.552760,45.660711,46.537804,48.236520,50.622543,53.434153,56.367377,59.146020,61.562284,63.492145,64.893520,65.792846,66.263408,66.398307,66.282039,


Predictor,15

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,63.571927,62.295659,60.195151,57.310733,53.699974,49.439519,44.628928,39.398713,33.927464,28.478945,23.480118,19.650093,18.000938,19.167573,22.633004,27.360310,32.572080,37.806951,42.785919,47.324966,51.293014,54.592516,57.150348,58.913438,59.846659,
 ,5,63.924597,63.933531,63.087939,61.403347,58.911419,55.660519,51.716936,47.167486,42.124953,36.739597,31.224000,25.906956,21.340323,18.418795,18.119109,20.539113,24.758048,29.813761,35.096576,40.248793,45.045574,49.332505,52.996707,55.953471,58.139938,59.512049,
 ,10,63.697154,64.148949,63.743843,62.488886,60.407182,57.538227,53.938725,49.684353,44.873457,39.634841,34.144384,28.661204,23.604518,19.684809,17.923355,19.001476,22.431956,27.162974,32.398110,37.666245,42.684055,47.265456,51.278199,54.623938,57.228918,59.039524,
 ,15,63.314045,64.218136,64.266809,63.458394,61.807308,59.344226,56.116611,52.189890,47.649982,42.608563,37.214216,31.676438,26.317712,21.677533,18.636128,18.188031,20.495631,24.666730,29.721733,35.031339,40.226392,45.075847,49.421682,53.148671,56.170409,58.422707,
 ,20,62.769477,64.138376,64.657172,64.315043,63.117404,61.085934,58.258886,54.691862,50.459508,45.659081,40.417915,34.909308,29.386897,24.257600,20.208590,18.246589,19.112646,22.410236,27.097046,32.346226,37.662647,42.749219,47.411986,51.513798,54.952934,57.653092,
 ,25,62.055852,63.904415,64.912045,65.058170,64.338732,62.766071,60.369055,57.193554,53.303562,48.783574,43.743572,38.329501,32.745707,27.303385,22.518173,19.237272,18.477370,20.531260,24.584227,29.627907,34.990024,40.274547,45.235399,49.705657,53.564263,56.720585,
 ,30,61.164242,63.508743,65.025402,65.683144,65.467849,64.382055,62.444926,59.692496,56.178377,51.975308,47.178442,41.912218,36.344915,30.720038,25.423270,21.104610,18.753617,19.224793,22.288830,26.916361,32.216746,37.646320,42.881020,47.711803,51.992221,55.614121,
 ,35,60.084945,62.942018,64.988353,66.181486,66.496558,65.925768,64.478178,62.179769,59.073832,55.221949,50.706104,45.633147,40.144164,34.434573,28.797746,23.715758,19.997646,18.714858,20.377413,24.286403,29.367415,34.866997,40.342149,45.522014,50.225497,54.322341,
 ,40,58.808109,62.193595,64.789587,66.541220,67.412156,67.383699,66.454383,64.639864,61.973072,58.504784,54.304932,49.465442,44.106211,38.387859,32.539470,26.919328,22.135796,19.176596,19.080452,21.864318,26.491095,31.950251,37.617809,43.129250,48.254429,52.834298,
 ,45,57.324372,61.252148,64.415959,66.747421,68.197960,68.737431,68.353437,67.051037,64.852720,61.798669,57.947535,53.378175,48.193400,42.527989,36.566086,30.579956,25.015545,20.650201,18.652760,19.846206,23.674019,28.925756,34.714565,40.530631,46.071754,51.140139,
